id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;num_pdl;horaires;raccordement
FR*V75*EPX15*35*3;En service;15e Arrondissement;FR*V75*PPX15*35;FRV75PPX1535;Paris | Avenue du Maine 4;75115;Voirie;6;2021-09-23;Accès libre;4 Avenue du Maine 75015 Paris;48.844707,2.3198109;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15353;2021-11-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7370766910939;24/7;Direct
FR*V75*EPX16*22*1;En service;16e Arrondissement;FR*V75*PPX16*22;FRV75PPX1622;Paris | Avenue Victor Hugo 60;75116;Voirie;6;2021-09-23;Accès libre;60 Avenue Victor Hugo 75016 Paris;48.870342,2.286851;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16221;2021-11-16;Non accessible;aucune restriction;False;3;True;True;False;False;False;False;7434008582654;24/7;Direct
FR*V75*EPX16*23*2;En service;16e Arrondissement;FR*V75*PPX16*23;FRV75PPX1623;Paris | Avenue Victor Hugo 18;75116;Voirie;6;2021-09-23;Accès libre;18 Avenue Victor Hugo 75016 Paris;48.87244,2.2915578;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16232;2021-11-09;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7467004241042;24/7;Direct
FR*V75*EPX17*15*1;En service;17e Arrondissement;FR*V75*PPX17*15;FRV75PPX1715;Paris | Avenue des Ternes 73;75117;Voirie;5;2021-09-23;Accès libre;73 Avenue des Ternes 75017 Paris;48.879463,2.2899947;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17151;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7534153303467;24/7;Direct
FR*V75*EPX17*17*2;En service;17e Arrondissement;FR*V75*PPX17*17;FRV75PPX1717;Paris | Boulevard Pereire 50;75117;Voirie;4;2021-09-23;Accès libre;50 Boulevard Pereire 75017 Paris;48.887695,2.3050365;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17172;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7570332753657;24/7;Direct
FR*V75*EPX17*21*3;En service;17e Arrondissement;FR*V75*PPX17*21;FRV75PPX1721;Paris | Rue Brunel 42;75117;Voirie;6;2021-09-23;Accès libre;42 Rue Brunel 75017 Paris;48.878845,2.2878556;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17213;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7409985426896;24/7;Direct
FR*V75*EPX18*16*4;En service;18e Arrondissement;FR*V75*PPX18*16;FRV75PPX1816;Paris | Rue Sofia 16;75118;Voirie;6;2021-09-23;Accès libre;16 Rue Sofia 75018 Paris;48.885006,2.3475914;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18164;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7554413795294;24/7;Direct
FR*V75*EPX20*15*3;En service;20e Arrondissement;FR*V75*PPX20*15;FRV75PPX2015;Paris | Rue des Pyrénées 356;75120;Voirie;6;2021-09-23;Accès libre;356 Rue des Pyrénées 75020 Paris;48.87387,2.3864658;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20153;2021-11-16;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7243270515296;24/7;Direct
FR*V75*EPX20*18*4;En service;20e Arrondissement;FR*V75*PPX20*18;FRV75PPX2018;Paris | Rue Sorbier 40;75120;Voirie;5;2021-09-23;Accès libre;40 Rue Sorbier 75020 Paris;48.865685,2.392972;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20184;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7244572975450;24/7;Direct
FR*V75*EPX16*31*5;En service;16e Arrondissement;FR*V75*PPX16*31;FRV75PPX1631;Paris | Avenue Marceau  59;75116;Voirie;5;2021-09-27;Accès libre;59 Avenue Marceau 75016 Paris;48.869892,2.2976446;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16315;2023-03-16;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7409406555693;24/7;Direct
FR*V75*EPX13*21*5;En service;13e Arrondissement;FR*V75*PPX13*21;FRV75PPX1321;Paris | Avenue D'Ivry 58;75113;Voirie;5;2021-12-29;Accès libre;58 Avenue D'Ivry 75013 Paris;48.824066,2.364308;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13215;2022-01-13;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7372648242370;24/7;Direct
;En test;16e Arrondissement;FR*V75*PPX16*32;FRV75PPX1632;Paris | boulevard Murat 98;;;0;2021-11-03;Accès libre;98 boulevard Murat 75016 Paris;48.838936,2.2567427;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;;;;;;;;;;;;;;24/7;
FR*V75*EHBSAE*PDA*04*1;En service;16e Arrondissement;FR*V75*PHBSAE*PDA;FRV75PHBSAEPDA;Paris | SAEMES Parking Porte d'Auteuil;16116;Parking public;15;2022-08-19;Accès libre;1-3 Av. du Général Sarrail 75016 Paris;48.846973,2.2558389;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAEPDA041;2022-10-19;;;False;43;False;True;False;False;False;False;;24/7;Direct
FR*V75*E9002*03*3;En service;Paris centre;FR*V75*P9002*03;FRV75P900203;Paris | Rue Étienne Marcel 52;75102;Voirie;3;2021-09-23;Accès libre;52 Rue Étienne Marcel 75002 Paris;48.865788,2.342244;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9002033;2021-11-25;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07123733641759;24/7;Direct
FR*V75*E9003*01*1;En service;Paris centre;FR*V75*P9003*01;FRV75P900301;Paris | Rue Réaumur 5;75103;Voirie;3;2021-09-23;Accès libre;5 Rue Réaumur 75003 Paris;48.86472,2.359043;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9003011;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07190014394549;24/7;Direct
FR*V75*E9004*02*1;En service;Paris centre;FR*V75*P9004*02;FRV75P900402;Paris | Quai Henri IV 44;75104;Voirie;3;2021-09-23;Accès libre;44 Quai Henri IV 75004 Paris;48.85023,2.3615763;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9004021;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;50054793083410;24/7;Direct
FR*V75*E9007*01*1;En service;07e Arrondissement;FR*V75*P9007*01;FRV75P900701;Paris | Avenue Bosquet 47;75107;Voirie;3;2021-09-23;Accès libre;47 Avenue Bosquet 75007 Paris;48.85755,2.30437;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9007011;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07489724934608;24/7;Direct
FR*V75*E9007*01*2;En service;07e Arrondissement;FR*V75*P9007*01;FRV75P900701;Paris | Avenue Bosquet 47;75107;Voirie;3;2021-09-23;Accès libre;47 Avenue Bosquet 75007 Paris;48.85755,2.30437;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9007012;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07489724934608;24/7;Direct
FR*V75*E9007*05*3;En service;07e Arrondissement;FR*V75*P9007*05;FRV75P900705;Paris | Rue Fabert 22;75107;Voirie;3;2021-09-23;Accès libre;22 Rue Fabert 75007 Paris;48.860657,2.311441;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9007053;2021-04-23;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07465846497399;24/7;Direct
FR*V75*E9009*01*3;En service;09e Arrondissement;FR*V75*P9009*01;FRV75P900901;Paris | Boulevard de Clichy 31;75109;Voirie;3;2021-09-23;Accès libre;31 Boulevard de Clichy 75009 Paris;48.88264,2.335728;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9009013;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07198118591442;24/7;Direct
FR*V75*E9011*04*3;En service;11e Arrondissement;FR*V75*P9011*04;FRV75P901104;Paris | Rue Saint-Maur 94;75111;Voirie;3;2021-09-23;Accès libre;94 Rue Saint-Maur 75011 Paris;48.865356,2.377939;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9011043;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07275108430087;24/7;Direct
FR*V75*E9012*07*2;En service;12e Arrondissement;FR*V75*P9012*07;FRV75P901207;Paris | Rue Docteur Goujon 5;75112;Voirie;3;2021-09-23;Accès libre;5 Rue Docteur Goujon 75012 Paris;48.839947,2.397822;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9012072;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07226483248409;24/7;Direct
FR*V75*E9015*03*1;En service;15e Arrondissement;FR*V75*P9015*03;FRV75P901503;Paris | Rue Antonin Mercié 2;75115;Voirie;3;2021-09-23;Accès libre;2 Rue Antonin Mercié 75015 Paris;48.828453,2.300643;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015031;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07414471678517;24/7;Direct
FR*V75*E9016*05*2;En service;16e Arrondissement;FR*V75*P9016*05;FRV75P901605;Paris | Avenue Paul Doumer 24;75116;Voirie;3;2021-09-23;Accès libre;24 Avenue Paul Doumer 75016 Paris;48.861015,2.28308;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9016052;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07415918856568;24/7;Direct
FR*V75*E9016*06*2;En service;16e Arrondissement;FR*V75*P9016*06;FRV75P901606;Paris | Avenue Victor Hugo 45;75116;Voirie;3;2021-09-23;Accès libre;45 Avenue Victor Hugo 75016 Paris;48.871464,2.289894;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9016062;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07439363140202;24/7;Direct
FR*V75*E9017*01*3;En service;17e Arrondissement;FR*V75*P9017*01;FRV75P901701;Paris | Avenue de la Porte de Villiers 2;75117;Voirie;3;2022-03-07;Accès libre;2 Avenue de la Porte de Villiers 75017 Paris;48.88328,2.286938;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9017013;2022-03-07;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07550651131240;24/7;Direct
FR*V75*E9017*03*2;En service;17e Arrondissement;FR*V75*P9017*03;FRV75P901703;Paris | Avenue Gourgaud 4;75117;Voirie;3;2021-09-23;Accès libre;4 Avenue Gourgaud 75017 Paris;48.88569,2.297463;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9017032;2021-05-05;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07539218425149;24/7;Direct
FR*V75*E9018*04*1;En service;18e Arrondissement;FR*V75*P9018*04;FRV75P901804;Paris | Rue Ordener 110;75118;Voirie;2;2021-09-23;Accès libre;110 Rue Ordener 75018 Paris;48.89311,2.34066;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9018041;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;50030336286445;24/7;Direct
FR*V75*E9020*01*2;En service;20e Arrondissement;FR*V75*P9020*01;FRV75P902001;Paris | Avenue du Père Lachaise 13;75120;Voirie;3;2021-09-23;Accès libre;13 Avenue du Père Lachaise 75020 Paris;48.86424,2.397724;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9020012;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07296960817810;24/7;Direct
FR*V75*EPX06*01*2;En service;06e Arrondissement;FR*V75*PPX06*01;FRV75PPX0601;Paris | Rue Lobineau 9;75106;Voirie;5;2021-09-23;Accès libre;9 Rue Lobineau 75006 Paris;48.8516,2.3361368;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06012;2021-05-12;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7324746649558;24/7;Direct
